,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
3951,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3952,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3953,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient,50.0,0,1
3954,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3955,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3956,Renaissance Hotel,1,103,2019,February,7,9,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3957,Renaissance Hotel,1,103,2019,February,7,9,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3958,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,50.0,0,0
3959,Renaissance Hotel,0,103,2019,February,7,9,0,2,2,0,0,HB,FRA,TA/TO,0,0,0,A,A,0,No Deposit,332.0,,0,Transient-Party,52.0,0,1
3960,Renaissance Hotel,1,312,2019,February,7,9,4,10,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,26.1,0,0
3961,Renaissance Hotel,0,2,2019,February,7,10,0,1,1,0,0,BB,PRT,TA/TO,0,0,0,A,D,0,No Deposit,,371.0,0,Transient,30.0,0,2
3962,Renaissance Hotel,0,103,2019,February,7,10,0,2,2,0,0,BB,NLD,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,61.2,1,0
3963,Renaissance Hotel,0,103,2019,February,7,10,0,3,2,0,0,BB,NLD,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,67.2,1,1
3964,Renaissance Hotel,1,39,2019,February,7,10,1,4,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,55.0,0,0
3965,Renaissance Hotel,1,39,2019,February,7,10,1,4,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,55.0,0,1
3966,Renaissance Hotel,0,103,2019,February,7,10,2,4,1,0,0,BB,NLD,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,35.1,0,0
3967,Renaissance Hotel,1,7,2019,February,7,11,0,1,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,196.0,,0,Transient,30.0,0,0
3968,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3969,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3970,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3971,Renaissance Hotel,1,64,2019,February,7,11,1,3,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,0.0,0,0
3972,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3973,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3974,Renaissance Hotel,1,64,2019,February,7,11,1,3,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,25.0,0,0
3975,Renaissance Hotel,1,27,2019,February,7,11,0,3,3,1,0,BB,PRT,TA/TO,0,0,0,H,H,1,No Deposit,240.0,,0,Transient,118.0,0,1
3976,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3977,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3978,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3979,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3980,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3981,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3982,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3983,Renaissance Hotel,0,230,2019,February,7,11,2,3,2,0,0,BB,GBR,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,46.8,0,0
3984,Renaissance Hotel,1,0,2019,February,7,11,2,3,2,0,0,BB,PRT,TA/TO,0,0,0,E,E,0,No Deposit,314.0,,0,Transient,40.32,0,0
3985,Renaissance Hotel,1,64,2019,February,7,11,1,3,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,29.0,0,0
3986,Renaissance Hotel,1,64,2019,February,7,11,1,3,1,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,15.0,,0,Transient,25.0,0,0
3987,Renaissance Hotel,1,2,2019,February,7,12,0,1,3,0,0,BB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,49.95,0,1
3988,Renaissance Hotel,1,88,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
3989,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
3990,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
3991,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
3992,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
3993,Renaissance Hotel,0,112,2019,February,7,12,0,2,3,0,0,Undefined,ESP,TA/TO,0,0,0,A,C,1,No Deposit,134.0,,0,Transient-Party,94.5,0,0
3994,Renaissance Hotel,0,112,2019,February,7,12,0,2,1,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,55.0,0,0
3995,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
3996,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
3997,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
3998,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
3999,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4000,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4001,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4002,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4003,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4004,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4005,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4006,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4007,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4008,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4009,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4010,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4011,Renaissance Hotel,1,35,2019,February,7,12,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
4012,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4013,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4014,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4015,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4016,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4017,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4018,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4019,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4020,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4021,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4022,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4023,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4024,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4025,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4026,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4027,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4028,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4029,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4030,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4031,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4032,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4033,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4034,Renaissance Hotel,0,112,2019,February,7,12,0,2,1,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,0.0,0,0
4035,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4036,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4037,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4038,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4039,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4040,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4041,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4042,Renaissance Hotel,1,88,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4043,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4044,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4045,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4046,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4047,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4048,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4049,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4050,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4051,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4052,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4053,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4054,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4055,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4056,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4057,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4058,Renaissance Hotel,1,151,2019,February,7,12,0,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,32.4,0,1
4059,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4060,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4061,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4062,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4063,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4064,Renaissance Hotel,1,88,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4065,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4066,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4067,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4068,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4069,Renaissance Hotel,0,112,2019,February,7,12,0,2,3,0,0,Undefined,ESP,TA/TO,0,0,0,A,C,1,No Deposit,134.0,,0,Transient-Party,94.5,0,0
4070,Renaissance Hotel,0,112,2019,February,7,12,0,2,1,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,55.0,0,0
4071,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4072,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4073,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4074,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4075,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4076,Renaissance Hotel,1,25,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,98.0,0,1
4077,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4078,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4079,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4080,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4081,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4082,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4083,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4084,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4085,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4086,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4087,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4088,Renaissance Hotel,1,88,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4089,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4090,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4091,Renaissance Hotel,1,111,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,38.0,,0,Transient,70.0,0,0
4092,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient,70.0,0,0
4093,Renaissance Hotel,0,112,2019,February,7,12,0,2,2,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,70.0,0,0
4094,Renaissance Hotel,0,112,2019,February,7,12,0,2,3,0,0,Undefined,ESP,TA/TO,0,0,0,A,C,1,No Deposit,134.0,,0,Transient-Party,94.5,0,0
4095,Renaissance Hotel,0,112,2019,February,7,12,0,2,1,0,0,Undefined,ESP,TA/TO,0,0,0,A,A,1,No Deposit,134.0,,0,Transient-Party,0.0,0,0
4096,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4097,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4098,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4099,Renaissance Hotel,1,112,2019,February,7,12,0,2,2,0,0,FB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,134.0,,0,Transient-Party,68.0,0,0
4100,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4101,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4102,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4103,Renaissance Hotel,1,140,2019,February,7,12,0,2,2,0,0,HB,PRT,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,50.0,0,0
4104,Renaissance Hotel,1,7,2019,February,7,12,1,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,348.0,,0,Transient,82.0,0,0
4105,Renaissance Hotel,1,47,2019,February,7,12,1,2,2,0,0,BB,PRT,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
4106,Renaissance Hotel,0,230,2019,February,7,12,1,2,2,0,0,BB,GBR,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,31.88,0,3
4107,Renaissance Hotel,1,32,2019,February,7,13,0,1,2,0,0,BB,PRT,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,78.0,0,0
4108,Renaissance Hotel,1,1,2019,February,7,13,0,1,2,0,0,BB,PRT,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,75.0,0,1
